Trajectory Recorded at ,Thu Oct 29 17:15:06 2020,Duration: 13.6052s

Time Stamp,Time Stamp,Position,Position,Position,Position,Position,Position,Velocity,Velocity,Velocity,Velocity,Velocity,Velocity
seconds,nseconds,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,
0,0,0.0294102,-0.869577,-1.91933,0.000123501,-0.0029912,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294121,-0.869576,-1.91933,0.000123739,-0.00299168,9.05991e-05,0,0,0,0,0,0,
0,0,0.029414,-0.869576,-1.91933,0.000123739,-0.00299215,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294159,-0.869575,-1.91933,0.000123739,-0.00299263,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294179,-0.869575,-1.91933,0.000123739,-0.00299311,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294198,-0.869574,-1.91933,0.000123978,-0.00299358,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294217,-0.869574,-1.91933,0.000123978,-0.00299406,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294236,-0.869574,-1.91933,0.000123978,-0.00299454,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294255,-0.869573,-1.91933,0.000123978,-0.00299501,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294274,-0.869573,-1.91933,0.000124216,-0.00299549,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294293,-0.869572,-1.91933,0.000124216,-0.00299597,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294312,-0.869572,-1.91933,0.000124216,-0.00299644,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294331,-0.869571,-1.91933,0.000124216,-0.00299692,9.05991e-05,0,0,0,0,0,0,
0,0,0.029435,-0.869571,-1.91933,0.000124216,-0.0029974,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294369,-0.86957,-1.91933,0.000124216,-0.00299788,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294388,-0.86957,-1.91933,0.000124216,-0.00299835,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294407,-0.869569,-1.91933,0.000123978,-0.00299883,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294426,-0.869569,-1.91933,0.000123978,-0.00299931,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294446,-0.869568,-1.91933,0.000123978,-0.00299978,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294465,-0.869568,-1.91933,0.000123978,-0.00300026,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294484,-0.869567,-1.91933,0.000123978,-0.00300074,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294503,-0.869567,-1.91933,0.000123978,-0.00300121,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294522,-0.869566,-1.91933,0.000123978,-0.00300169,9.05991e-05,0,0,0,0,0,0,
0,0,0.0294541,-0.869566,-1.91933,0.000123739,-0.00300217,9.05991e-05,0,0,0,0,0,0,
0,0,0.029456,-0.869566,-1.91933,0.000123978,-0.00300264,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294579,-0.869565,-1.91933,0.000123978,-0.00300312,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294598,-0.869565,-1.91933,0.000123978,-0.0030036,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294617,-0.869564,-1.91933,0.000123978,-0.00300407,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294636,-0.869564,-1.91933,0.000123978,-0.00300455,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294655,-0.869563,-1.91933,0.000123978,-0.00300503,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294674,-0.869563,-1.91933,0.000123978,-0.0030055,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294694,-0.869562,-1.91933,0.000123978,-0.00300598,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294713,-0.869561,-1.91933,0.000123978,-0.00300646,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294732,-0.869561,-1.91933,0.000123978,-0.00300694,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294751,-0.86956,-1.91933,0.000123978,-0.00300741,9.08375e-05,0,0,0,0,0,0,
0,0,0.029477,-0.86956,-1.91933,0.000123978,-0.00300789,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294789,-0.869559,-1.91933,0.000123978,-0.00300837,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294808,-0.869559,-1.91933,0.000123978,-0.00300884,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294827,-0.869559,-1.91933,0.000123978,-0.00300932,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294846,-0.869558,-1.91933,0.000123978,-0.0030098,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294865,-0.869558,-1.91933,0.000123978,-0.00301027,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294884,-0.869557,-1.91933,0.000124216,-0.00301075,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294903,-0.869557,-1.91933,0.000124216,-0.00301123,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294922,-0.869556,-1.91933,0.000124216,-0.0030117,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294941,-0.869556,-1.91933,0.000124216,-0.00301218,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294961,-0.869555,-1.91933,0.000124216,-0.00301266,9.08375e-05,0,0,0,0,0,0,
0,0,0.029498,-0.869555,-1.91933,0.000124216,-0.00301313,9.08375e-05,0,0,0,0,0,0,
0,0,0.0294999,-0.869555,-1.91933,0.000124216,-0.00301361,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295018,-0.869554,-1.91932,0.000123978,-0.00301409,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295037,-0.869554,-1.91932,0.000123978,-0.00301456,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295056,-0.869553,-1.91932,0.000123978,-0.00301504,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295075,-0.869553,-1.91932,0.000123978,-0.00301552,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295094,-0.869552,-1.91932,0.000123978,-0.003016,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295113,-0.869551,-1.91932,0.000123978,-0.00301647,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295132,-0.869551,-1.91932,0.000124216,-0.00301695,9.05991e-05,0,0,0,0,0,0,
0,0,0.0295151,-0.869551,-1.91932,0.000124216,-0.00301743,9.05991e-05,0,0,0,0,0,0,
0,0,0.029517,-0.86955,-1.91932,0.000124216,-0.0030179,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295189,-0.86955,-1.91932,0.000124216,-0.00301838,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295208,-0.869549,-1.91932,0.000124216,-0.00301886,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295228,-0.869549,-1.91932,0.000124216,-0.00301933,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295247,-0.869548,-1.91932,0.000124216,-0.00301981,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295266,-0.869548,-1.91932,0.000124216,-0.00302029,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295285,-0.869548,-1.91932,0.000124216,-0.00302076,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295304,-0.869547,-1.91932,0.000123978,-0.00302124,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295323,-0.869546,-1.91932,0.000123978,-0.00302172,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295342,-0.869546,-1.91932,0.000123978,-0.00302219,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295361,-0.869545,-1.91932,0.000123978,-0.00302267,9.08375e-05,0,0,0,0,0,0,
0,0,0.029538,-0.869545,-1.91932,0.000123978,-0.00302315,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295399,-0.869544,-1.91932,0.000123978,-0.00302362,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295418,-0.869544,-1.91932,0.000123978,-0.0030241,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295437,-0.869543,-1.91932,0.000123978,-0.00302458,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295456,-0.869543,-1.91932,0.000123978,-0.00302505,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295476,-0.869542,-1.91932,0.000123978,-0.00302553,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295495,-0.869542,-1.91932,0.000123978,-0.00302601,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295514,-0.869541,-1.91932,0.000123978,-0.00302649,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295533,-0.869541,-1.91932,0.000123978,-0.00302696,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295552,-0.86954,-1.91932,0.000124216,-0.00302744,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295571,-0.86954,-1.91932,0.000124216,-0.00302792,9.08375e-05,0,0,0,0,0,0,
0,0,0.029559,-0.869539,-1.91932,0.000124216,-0.00302839,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295609,-0.869539,-1.91932,0.000124216,-0.00302887,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295628,-0.869538,-1.91932,0.000124216,-0.00302935,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295647,-0.869538,-1.91932,0.000124216,-0.00302982,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295666,-0.869537,-1.91932,0.000124216,-0.0030303,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295685,-0.869536,-1.91932,0.000123978,-0.00303078,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295704,-0.869536,-1.91932,0.000123978,-0.00303125,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295723,-0.869535,-1.91932,0.000124216,-0.00303173,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295743,-0.869535,-1.91932,0.000124216,-0.00303221,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295762,-0.869534,-1.91932,0.000124216,-0.00303268,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295781,-0.869534,-1.91932,0.000124216,-0.00303316,9.08375e-05,0,0,0,0,0,0,
0,0,0.02958,-0.869533,-1.91932,0.000124216,-0.00303364,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295819,-0.869533,-1.91932,0.000124216,-0.00303411,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295838,-0.869532,-1.91932,0.000124216,-0.00303459,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295857,-0.869531,-1.91932,0.000124454,-0.00303507,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295876,-0.869531,-1.91932,0.000124454,-0.00303555,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295895,-0.86953,-1.91932,0.000124454,-0.00303602,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295914,-0.86953,-1.91932,0.000124693,-0.0030365,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295933,-0.869529,-1.91932,0.000124693,-0.00303698,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295952,-0.869528,-1.91932,0.000124931,-0.00303745,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295971,-0.869528,-1.91932,0.000124931,-0.00303793,9.08375e-05,0,0,0,0,0,0,
0,0,0.0295991,-0.869528,-1.91932,0.000124931,-0.00303841,9.08375e-05,0,0,0,0,0,0,
0,0,0.029601,-0.869527,-1.91932,0.000124931,-0.00303888,9.08375e-05,0,0,0,0,0,0,
0,0,0.0296029,-0.869527,-1.91932,0.00012517,-0.00303936,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296048,-0.869526,-1.91932,0.000124931,-0.00303984,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296067,-0.869525,-1.91932,0.000124931,-0.00304031,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296086,-0.869525,-1.91932,0.000124931,-0.00304079,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296105,-0.869524,-1.91932,0.000124693,-0.00304127,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296124,-0.869524,-1.91932,0.000124693,-0.00304174,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296143,-0.869523,-1.91932,0.000124693,-0.00304222,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296162,-0.869523,-1.91932,0.000124693,-0.0030427,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296181,-0.869523,-1.91932,0.000124693,-0.00304317,9.10759e-05,0,0,0,0,0,0,
0,0,0.02962,-0.869522,-1.91932,0.000124693,-0.00304365,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296219,-0.869522,-1.91932,0.000124693,-0.00304413,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296238,-0.869521,-1.91932,0.000124693,-0.00304461,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296258,-0.869521,-1.91932,0.000124693,-0.00304508,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296277,-0.86952,-1.91932,0.000124693,-0.00304556,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296296,-0.869519,-1.91932,0.000124693,-0.00304604,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296315,-0.869519,-1.91932,0.000124693,-0.00304651,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296334,-0.869518,-1.91932,0.000124693,-0.00304699,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296353,-0.869518,-1.91932,0.000124693,-0.00304747,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296372,-0.869517,-1.91932,0.000124931,-0.00304794,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296391,-0.869517,-1.91932,0.000124931,-0.00304842,9.10759e-05,0,0,0,0,0,0,
0,0,0.029641,-0.869516,-1.91932,0.000124931,-0.0030489,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296429,-0.869516,-1.91932,0.000124931,-0.00304937,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296448,-0.869515,-1.91932,0.000124931,-0.00304985,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296467,-0.869515,-1.91932,0.000124931,-0.00305033,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296486,-0.869514,-1.91932,0.000124931,-0.0030508,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296505,-0.869514,-1.91932,0.000124931,-0.00305128,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296525,-0.869513,-1.91932,0.000124931,-0.00305176,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296544,-0.869512,-1.91932,0.000124931,-0.00305223,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296563,-0.869512,-1.91932,0.000124931,-0.00305271,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296582,-0.869512,-1.91932,0.00012517,-0.00305319,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296601,-0.869511,-1.91932,0.00012517,-0.00305367,9.10759e-05,0,0,0,0,0,0,
0,0,0.029662,-0.869511,-1.91932,0.00012517,-0.00305414,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296639,-0.86951,-1.91932,0.00012517,-0.00305462,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296658,-0.869509,-1.91932,0.00012517,-0.0030551,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296677,-0.869509,-1.91932,0.00012517,-0.00305557,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296696,-0.869509,-1.91932,0.00012517,-0.00305605,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296715,-0.869508,-1.91932,0.00012517,-0.00305653,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296734,-0.869507,-1.91932,0.00012517,-0.003057,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296753,-0.869507,-1.91932,0.00012517,-0.00305748,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296773,-0.869507,-1.91932,0.000124931,-0.00305796,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296792,-0.869506,-1.91932,0.000124931,-0.00305843,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296811,-0.869505,-1.91932,0.000124931,-0.00305891,9.10759e-05,0,0,0,0,0,0,
0,0,0.029683,-0.869505,-1.91932,0.000124931,-0.00305939,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296849,-0.869504,-1.91932,0.000124931,-0.00305986,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296868,-0.869504,-1.91932,0.000124931,-0.00306034,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296887,-0.869503,-1.91932,0.000124931,-0.00306082,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296906,-0.869503,-1.91932,0.000124931,-0.00306129,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296925,-0.869502,-1.91932,0.00012517,-0.00306177,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296944,-0.869502,-1.91932,0.00012517,-0.00306225,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296963,-0.869501,-1.91931,0.00012517,-0.00306273,9.10759e-05,0,0,0,0,0,0,
0,0,0.0296982,-0.869501,-1.91931,0.00012517,-0.0030632,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297001,-0.8695,-1.91931,0.00012517,-0.00306368,9.10759e-05,0,0,0,0,0,0,
0,0,0.029702,-0.8695,-1.91931,0.00012517,-0.00306416,9.10759e-05,0,0,0,0,0,0,
0,0,0.029704,-0.8695,-1.91931,0.00012517,-0.00306463,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297059,-0.869499,-1.91931,0.00012517,-0.00306511,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297078,-0.869499,-1.91931,0.000125408,-0.00306559,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297097,-0.869498,-1.91931,0.000125408,-0.00306606,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297116,-0.869498,-1.91931,0.000125408,-0.00306654,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297135,-0.869497,-1.91931,0.000125408,-0.00306702,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297154,-0.869497,-1.91931,0.000125408,-0.00306749,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297173,-0.869496,-1.91931,0.000125408,-0.00306797,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297192,-0.869496,-1.91931,0.000125408,-0.00306845,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297211,-0.869495,-1.91931,0.000125408,-0.00306892,9.13143e-05,0,0,0,0,0,0,
0,0,0.029723,-0.869495,-1.91931,0.000125408,-0.0030694,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297249,-0.869494,-1.91931,0.000125408,-0.00306988,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297268,-0.869494,-1.91931,0.000125647,-0.00307035,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297287,-0.869493,-1.91931,0.000125647,-0.00307083,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297307,-0.869493,-1.91931,0.000125885,-0.00307131,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297326,-0.869492,-1.91931,0.000125885,-0.00307178,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297345,-0.869492,-1.91931,0.000125885,-0.00307226,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297364,-0.869491,-1.91931,0.000125647,-0.00307274,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297383,-0.869491,-1.91931,0.000125647,-0.00307322,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297402,-0.86949,-1.91931,0.000125647,-0.00307369,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297421,-0.86949,-1.91931,0.000125647,-0.00307417,9.13143e-05,0,0,0,0,0,0,
0,0,0.029744,-0.869489,-1.91931,0.000125647,-0.00307465,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297459,-0.869489,-1.91931,0.000125647,-0.00307512,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297478,-0.869488,-1.91931,0.000125647,-0.0030756,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297497,-0.869488,-1.91931,0.000125647,-0.00307608,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297516,-0.869487,-1.91931,0.000125408,-0.00307655,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297535,-0.869487,-1.91931,0.000125408,-0.00307703,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297555,-0.869486,-1.91931,0.000125647,-0.00307751,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297574,-0.869486,-1.91931,0.000125647,-0.00307798,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297593,-0.869485,-1.91931,0.000125647,-0.00307846,9.10759e-05,0,0,0,0,0,0,
0,0,0.0297612,-0.869485,-1.91931,0.000125647,-0.00307894,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297631,-0.869484,-1.91931,0.000125647,-0.00307941,9.13143e-05,0,0,0,0,0,0,
0,0,0.029765,-0.869483,-1.91931,0.000125647,-0.00307989,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297669,-0.869483,-1.91931,0.000125885,-0.00308037,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297688,-0.869482,-1.91931,0.000125885,-0.00308084,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297707,-0.869482,-1.91931,0.000125885,-0.00308132,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297726,-0.869481,-1.91931,0.000125885,-0.0030818,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297745,-0.869481,-1.91931,0.000125885,-0.00308228,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297764,-0.86948,-1.91931,0.000125885,-0.00308275,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297783,-0.86948,-1.91931,0.000125885,-0.00308323,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297802,-0.869479,-1.91931,0.000126123,-0.00308371,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297822,-0.869479,-1.91931,0.000126123,-0.00308418,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297841,-0.869479,-1.91931,0.000126362,-0.00308466,9.13143e-05,0,0,0,0,0,0,
0,0,0.029786,-0.869478,-1.91931,0.000126362,-0.00308514,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297879,-0.869477,-1.91931,0.000126362,-0.00308561,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297898,-0.869477,-1.91931,0.000126362,-0.00308609,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297917,-0.869476,-1.91931,0.000126362,-0.00308657,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297936,-0.869476,-1.91931,0.0001266,-0.00308704,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297955,-0.869475,-1.91931,0.000126362,-0.00308752,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297974,-0.869475,-1.91931,0.000126362,-0.003088,9.13143e-05,0,0,0,0,0,0,
0,0,0.0297993,-0.869474,-1.91931,0.000126362,-0.00308847,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298012,-0.869474,-1.91931,0.000126362,-0.00308895,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298031,-0.869473,-1.91931,0.000126362,-0.00308943,9.13143e-05,0,0,0,0,0,0,
0,0,0.029805,-0.869472,-1.91931,0.000126362,-0.0030899,9.13143e-05,0,0,0,0,0,0,
0,0,0.029807,-0.869472,-1.91931,0.000126123,-0.00309038,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298089,-0.869471,-1.91931,0.000126123,-0.00309086,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298108,-0.869471,-1.91931,0.000126123,-0.00309134,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298127,-0.869471,-1.91931,0.000125885,-0.00309181,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298146,-0.86947,-1.91931,0.000126123,-0.00309229,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298165,-0.869469,-1.91931,0.000125885,-0.00309277,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298184,-0.869469,-1.91931,0.000125885,-0.00309324,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298203,-0.869468,-1.91931,0.000125885,-0.00309372,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298222,-0.869468,-1.91931,0.000125885,-0.0030942,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298241,-0.869467,-1.91931,0.000125885,-0.00309467,9.13143e-05,0,0,0,0,0,0,
0,0,0.029826,-0.869467,-1.91931,0.000125885,-0.00309515,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298279,-0.869466,-1.91931,0.000126123,-0.00309563,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298298,-0.869466,-1.91931,0.000125885,-0.0030961,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298317,-0.869465,-1.91931,0.000125885,-0.00309658,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298337,-0.869465,-1.91931,0.000125885,-0.00309706,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298356,-0.869464,-1.91931,0.000125885,-0.00309753,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298375,-0.869464,-1.91931,0.000125885,-0.00309801,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298394,-0.869463,-1.91931,0.000125885,-0.00309849,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298413,-0.869463,-1.91931,0.000125885,-0.00309896,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298432,-0.869462,-1.91931,0.000125885,-0.00309944,9.13143e-05,0,0,0,0,0,0,
0,0,0.0298451,-0.869462,-1.91931,0.000125885,-0.00309992,9.13143e-05,0,0,0,0,0,0,
0,0,0.029847,-0.869461,-1.91931,0.000125885,-0.0031004,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298489,-0.869461,-1.91931,0.000125885,-0.00310087,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298508,-0.86946,-1.91931,0.000125885,-0.00310135,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298527,-0.86946,-1.91931,0.000125885,-0.00310183,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298546,-0.869459,-1.91931,0.000125885,-0.0031023,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298565,-0.869459,-1.91931,0.000125885,-0.00310278,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298584,-0.869458,-1.91931,0.000125885,-0.00310326,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298604,-0.869458,-1.91931,0.000125885,-0.00310373,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298623,-0.869457,-1.91931,0.000126123,-0.00310421,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298642,-0.869457,-1.91931,0.000126123,-0.00310469,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298661,-0.869456,-1.91931,0.000126123,-0.00310516,9.15527e-05,0,0,0,0,0,0,
0,0,0.029868,-0.869456,-1.91931,0.000126123,-0.00310564,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298699,-0.869456,-1.91931,0.000126123,-0.00310612,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298718,-0.869455,-1.91931,0.000126123,-0.00310659,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298737,-0.869454,-1.91931,0.000126362,-0.00310707,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298756,-0.869454,-1.91931,0.000126362,-0.00310755,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298775,-0.869453,-1.91931,0.000126123,-0.00310802,9.15527e-05,0,0,0,0,0,0,
